################################################################################
#                                                                               #
#                                                                               #
#                                                                               #
#                         Fuel_Temp ; TAPS-3&4                                  #
#                    Alok Jha ; alokjha@npcil.co.in                             #
#                  NUCLEAR POWER CORPORATION OF INDIA                           #
#                                                                               #
#                                                                               #
#                                                                               #
################################################################################

 #Calculation of Temperature by Rozon Correlation: 
################################################################################
#Radius 		 #Temperature
 0.62 		 514.808 
 0.6201 		 514.81 
 0.6202 		 514.812 
 0.6203 		 514.814 
 0.6204 		 514.816 
 0.6205 		 514.817 
 0.6206 		 514.819 
 0.6207 		 514.821 
 0.6208 		 514.823 
 0.6209 		 514.825 
 0.621 		 514.827 
 0.6211 		 514.829 
 0.6212 		 514.83 
 0.6213 		 514.832 
 0.6214 		 514.834 
 0.6215 		 514.836 
 0.6216 		 514.838 
 0.6217 		 514.84 
 0.6218 		 514.842 
 0.6219 		 514.843 
 0.622 		 514.845 
 0.6221 		 514.847 
 0.6222 		 514.849 
 0.6223 		 514.851 
 0.6224 		 514.853 
 0.6225 		 514.854 
 0.6226 		 514.856 
 0.6227 		 514.858 
 0.6228 		 514.86 
 0.6229 		 514.862 
 0.623 		 514.864 
 0.6231 		 514.866 
 0.6232 		 514.867 
 0.6233 		 514.869 
 0.6234 		 514.871 
 0.6235 		 514.873 
 0.6236 		 514.875 
 0.6237 		 514.877 
 0.6238 		 514.878 
 0.6239 		 514.88 
 0.624 		 514.882 
 0.6241 		 514.884 
 0.6242 		 514.886 
 0.6243 		 514.888 
 0.6244 		 514.889 
 0.6245 		 514.891 
 0.6246 		 514.893 
 0.6247 		 514.895 
 0.6248 		 514.897 
 0.6249 		 514.899 
 0.625 		 514.901 
 0.6251 		 514.902 
 0.6252 		 514.904 
 0.6253 		 514.906 
 0.6254 		 514.908 
 0.6255 		 514.91 
 0.6256 		 514.911 
 0.6257 		 514.913 
 0.6258 		 514.915 
 0.6259 		 514.917 
 0.626 		 514.919 
 0.6261 		 514.921 
 0.6262 		 514.922 
 0.6263 		 514.924 
 0.6264 		 514.926 
 0.6265 		 514.928 
 0.6266 		 514.93 
 0.6267 		 514.932 
 0.6268 		 514.933 
 0.6269 		 514.935 
 0.627 		 514.937 
 0.6271 		 514.939 
 0.6272 		 514.941 
 0.6273 		 514.943 
 0.6274 		 514.944 
 0.6275 		 514.946 
 0.6276 		 514.948 
 0.6277 		 514.95 
 0.6278 		 514.952 
 0.6279 		 514.953 
 0.628 		 514.955 
 0.6281 		 514.957 
 0.6282 		 514.959 
 0.6283 		 514.961 
 0.6284 		 514.962 
 0.6285 		 514.964 
 0.6286 		 514.966 
 0.6287 		 514.968 
 0.6288 		 514.97 
 0.6289 		 514.972 
 0.629 		 514.973 
 0.6291 		 514.975 
 0.6292 		 514.977 
 0.6293 		 514.979 
 0.6294 		 514.981 
 0.6295 		 514.982 
 0.6296 		 514.984 
 0.6297 		 514.986 
 0.6298 		 514.988 
 0.6299 		 514.99 
 0.63 		 514.991 
 0.6301 		 514.993 
 0.6302 		 514.995 
 0.6303 		 514.997 
 0.6304 		 514.999 
 0.6305 		 515 
 0.6306 		 515.002 
 0.6307 		 515.004 
 0.6308 		 515.006 
 0.6309 		 515.008 
 0.631 		 515.009 
 0.6311 		 515.011 
 0.6312 		 515.013 
 0.6313 		 515.015 
 0.6314 		 515.017 
 0.6315 		 515.018 
 0.6316 		 515.02 
 0.6317 		 515.022 
 0.6318 		 515.024 
 0.6319 		 515.026 
 0.632 		 515.027 
 0.6321 		 515.029 
 0.6322 		 515.031 
 0.6323 		 515.033 
 0.6324 		 515.035 
 0.6325 		 515.036 
 0.6326 		 515.038 
 0.6327 		 515.04 
 0.6328 		 515.042 
 0.6329 		 515.044 
 0.633 		 515.045 
 0.6331 		 515.047 
 0.6332 		 515.049 
 0.6333 		 515.051 
 0.6334 		 515.052 
 0.6335 		 515.054 
 0.6336 		 515.056 
 0.6337 		 515.058 
 0.6338 		 515.06 
 0.6339 		 515.061 
 0.634 		 515.063 
 0.6341 		 515.065 
 0.6342 		 515.067 
 0.6343 		 515.068 
 0.6344 		 515.07 
 0.6345 		 515.072 
 0.6346 		 515.074 
 0.6347 		 515.076 
 0.6348 		 515.077 
 0.6349 		 515.079 
 0.635 		 515.081 
 0.6351 		 515.083 
 0.6352 		 515.084 
 0.6353 		 515.086 
 0.6354 		 515.088 
 0.6355 		 515.09 
 0.6356 		 515.092 
 0.6357 		 515.093 
 0.6358 		 515.095 
 0.6359 		 515.097 
 0.636 		 515.099 
 0.6361 		 515.1 
 0.6362 		 515.102 
 0.6363 		 515.104 
 0.6364 		 515.106 
 0.6365 		 515.108 
 0.6366 		 515.109 
 0.6367 		 515.111 
 0.6368 		 515.113 
 0.6369 		 515.115 
 0.637 		 515.116 
 0.6371 		 515.118 
 0.6372 		 515.12 
 0.6373 		 515.122 
 0.6374 		 515.123 
 0.6375 		 515.125 
 0.6376 		 515.127 
 0.6377 		 515.129 
 0.6378 		 515.13 
 0.6379 		 515.132 
 0.638 		 515.134 
 0.6381 		 515.136 
 0.6382 		 515.137 
 0.6383 		 515.139 
 0.6384 		 515.141 
 0.6385 		 515.143 
 0.6386 		 515.145 
 0.6387 		 515.146 
 0.6388 		 515.148 
 0.6389 		 515.15 
 0.639 		 515.152 
 0.6391 		 515.153 
 0.6392 		 515.155 
 0.6393 		 515.157 
 0.6394 		 515.159 
 0.6395 		 515.16 
 0.6396 		 515.162 
 0.6397 		 515.164 
 0.6398 		 515.166 
 0.6399 		 515.167 
 0.64 		 515.169 
 0.6401 		 515.171 
 0.6402 		 515.173 
 0.6403 		 515.174 
 0.6404 		 515.176 
 0.6405 		 515.178 
 0.6406 		 515.18 
 0.6407 		 515.181 
 0.6408 		 515.183 
 0.6409 		 515.185 
 0.641 		 515.186 
 0.6411 		 515.188 
 0.6412 		 515.19 
 0.6413 		 515.192 
 0.6414 		 515.193 
 0.6415 		 515.195 
 0.6416 		 515.197 
 0.6417 		 515.199 
 0.6418 		 515.2 
 0.6419 		 515.202 
 0.642 		 515.204 
 0.6421 		 515.206 
 0.6422 		 515.207 
 0.6423 		 515.209 
 0.6424 		 515.211 
 0.6425 		 515.213 
 0.6426 		 515.214 
 0.6427 		 515.216 
 0.6428 		 515.218 
 0.6429 		 515.22 
 0.643 		 515.221 
 0.6431 		 515.223 
 0.6432 		 515.225 
 0.6433 		 515.226 
 0.6434 		 515.228 
 0.6435 		 515.23 
 0.6436 		 515.232 
 0.6437 		 515.233 
 0.6438 		 515.235 
 0.6439 		 515.237 
 0.644 		 515.239 
 0.6441 		 515.24 
 0.6442 		 515.242 
 0.6443 		 515.244 
 0.6444 		 515.245 
 0.6445 		 515.247 
 0.6446 		 515.249 
 0.6447 		 515.251 
 0.6448 		 515.252 
 0.6449 		 515.254 
 0.645 		 515.256 
 0.6451 		 515.258 
 0.6452 		 515.259 
 0.6453 		 515.261 
 0.6454 		 515.263 
 0.6455 		 515.264 
 0.6456 		 515.266 
 0.6457 		 515.268 
 0.6458 		 515.27 
 0.6459 		 515.271 
 0.646 		 515.273 
 0.6461 		 515.275 
 0.6462 		 515.276 
 0.6463 		 515.278 
 0.6464 		 515.28 
 0.6465 		 515.282 
 0.6466 		 515.283 
 0.6467 		 515.285 
 0.6468 		 515.287 
 0.6469 		 515.288 
 0.647 		 515.29 
 0.6471 		 515.292 
 0.6472 		 515.294 
 0.6473 		 515.295 
 0.6474 		 515.297 
 0.6475 		 515.299 
 0.6476 		 515.3 
 0.6477 		 515.302 
 0.6478 		 515.304 
 0.6479 		 515.305 
 0.648 		 515.307 
 0.6481 		 515.309 
 0.6482 		 515.311 
 0.6483 		 515.312 
 0.6484 		 515.314 
 0.6485 		 515.316 
 0.6486 		 515.317 
 0.6487 		 515.319 
 0.6488 		 515.321 
 0.6489 		 515.323 
 0.649 		 515.324 
 0.6491 		 515.326 
 0.6492 		 515.328 
 0.6493 		 515.329 
 0.6494 		 515.331 
 0.6495 		 515.333 
 0.6496 		 515.334 
 0.6497 		 515.336 
 0.6498 		 515.338 
 0.6499 		 515.339 
 0.65 		 515.341 
 0.6501 		 515.343 
 0.6502 		 515.345 
 0.6503 		 515.346 
 0.6504 		 515.348 
 0.6505 		 515.35 
 0.6506 		 515.351 
 0.6507 		 515.353 
 0.6508 		 515.355 
 0.6509 		 515.356 
 0.651 		 515.358 
 0.6511 		 515.36 
 0.6512 		 515.361 
 0.6513 		 515.363 
 0.6514 		 515.365 
 0.6515 		 515.367 
 0.6516 		 515.368 
 0.6517 		 515.37 
 0.6518 		 515.372 
 0.6519 		 515.373 
 0.652 		 515.375 
 0.6521 		 515.377 
 0.6522 		 515.378 
 0.6523 		 515.38 
 0.6524 		 515.382 
 0.6525 		 515.383 
 0.6526 		 515.385 
 0.6527 		 515.387 
 0.6528 		 515.388 
 0.6529 		 515.39 
 0.653 		 515.392 
 0.6531 		 515.393 
 0.6532 		 515.395 
 0.6533 		 515.397 
 0.6534 		 515.399 
 0.6535 		 515.4 
 0.6536 		 515.402 
 0.6537 		 515.404 
 0.6538 		 515.405 
 0.6539 		 515.407 
 0.654 		 515.409 
 0.6541 		 515.41 
 0.6542 		 515.412 
 0.6543 		 515.414 
 0.6544 		 515.415 
 0.6545 		 515.417 
 0.6546 		 515.419 
 0.6547 		 515.42 
 0.6548 		 515.422 
 0.6549 		 515.424 
 0.655 		 515.425 
 0.6551 		 515.427 
 0.6552 		 515.429 
 0.6553 		 515.43 
 0.6554 		 515.432 
 0.6555 		 515.434 
 0.6556 		 515.435 
 0.6557 		 515.437 
 0.6558 		 515.439 
 0.6559 		 515.44 
 0.656 		 515.442 
 0.6561 		 515.444 
 0.6562 		 515.445 
 0.6563 		 515.447 
 0.6564 		 515.449 
 0.6565 		 515.45 
 0.6565 		 512.694 
 0.6665 		 512.735 
 0.6765 		 512.775 
 0.6865 		 512.814 
 0.6965 		 512.852 
 0.7065 		 512.889 
 0.7165 		 512.925 
 0.7265 		 512.959 
 0.7365 		 512.993 
 0.7465 		 513.026 
 0.7565 		 513.058 
 0.7665 		 513.089 
 0.7765 		 513.12 
 0.7865 		 513.149 
 0.7965 		 513.178 
 0.8065 		 513.206 
 0.8165 		 513.234 
 0.8265 		 513.261 
 0.8365 		 513.287 
 0.8465 		 513.312 
 0.8565 		 513.337 
 0.8665 		 513.362 
 0.8765 		 513.386 
 0.8865 		 513.409 
 0.8965 		 513.432 
 0.9065 		 513.454 
 0.9165 		 513.476 
 0.9265 		 513.497 
 0.9365 		 513.518 
 0.9465 		 513.538 
 0.9565 		 513.558 
 0.9665 		 513.578 
 0.9765 		 513.597 
 0.9865 		 513.616 
 0.9965 		 513.634 
 1.0065 		 513.652 
 1.0165 		 513.67 
 1.0265 		 513.687 
 1.0365 		 513.704 
 1.0465 		 513.721 
 1.0565 		 513.737 
 1.0665 		 513.753 
 1.0765 		 513.769 
 1.0865 		 513.785 
 1.0965 		 513.8 
 1.1065 		 513.815 
 1.1165 		 513.829 
 1.1265 		 513.844 
 1.1365 		 513.858 
 1.1465 		 513.872 
 1.1565 		 513.885 
 1.1665 		 513.899 
 1.1765 		 513.912 
 1.1865 		 513.925 
 1.1965 		 513.938 
 1.2065 		 513.95 
 1.2165 		 513.963 
 1.2265 		 513.975 
 1.2365 		 513.987 
 1.2465 		 513.998 
 1.2565 		 514.01 
 1.2665 		 514.021 
 1.2765 		 514.033 
 1.2865 		 514.044 
 1.2965 		 514.054 
 1.3065 		 514.065 
 1.3165 		 514.076 
 1.3265 		 514.086 
 1.3365 		 514.096 
 1.3465 		 514.106 
 1.3565 		 514.116 
 1.3665 		 514.126 
 1.3765 		 514.136 
 1.3865 		 514.145 
 1.3965 		 514.154 
 1.4065 		 514.164 
 1.4165 		 514.173 
 1.4265 		 514.182 
 1.4365 		 514.19 
 1.4465 		 514.199 
 1.4565 		 514.208 
 1.4665 		 514.216 
 1.4765 		 514.225 
 1.4865 		 514.233 
 1.4965 		 514.241 
 1.5065 		 514.249 
 1.5165 		 514.257 
 1.5265 		 514.265 
 1.5365 		 514.273 
 1.5465 		 514.28 
 1.5565 		 514.288 
 1.5665 		 514.295 
 1.5765 		 514.302 
 1.5865 		 514.31 
 1.5965 		 514.317 
 1.6065 		 514.324 
 1.6165 		 514.331 
 1.6265 		 514.338 
 1.6365 		 514.344 
 1.6465 		 514.351 
 1.6565 		 514.358 
 1.6665 		 514.364 
 1.6765 		 514.371 
 1.6865 		 514.377 
 1.6965 		 514.384 
 1.7065 		 514.39 
 1.7165 		 514.396 
 1.7265 		 514.402 
 1.7365 		 514.408 
 1.7465 		 514.414 
 1.7565 		 514.42 
 1.7665 		 514.426 
 1.7765 		 514.432 
 1.7865 		 514.437 
 1.7965 		 514.443 
 1.8065 		 514.449 
 1.8165 		 514.454 
 1.8265 		 514.459 
 1.8365 		 514.465 
 1.8465 		 514.47 
 1.8565 		 514.476 
 1.8665 		 514.481 
 1.8765 		 514.486 
 1.8865 		 514.491 
 1.8965 		 514.496 
 1.9065 		 514.501 
 1.9165 		 514.506 
 1.9265 		 514.511 
 1.9365 		 514.516 
 1.9465 		 514.521 
 1.9565 		 514.525 
 1.9665 		 514.53 
 1.9765 		 514.535 
 1.9865 		 514.539 
 1.9965 		 514.544 
 2.0065 		 514.548 
 2.0165 		 514.553 
 2.0265 		 514.557 
 2.0365 		 514.562 
 2.0465 		 514.566 
 2.0565 		 514.57 
 2.0665 		 514.575 
 2.0765 		 514.579 
 2.0865 		 514.583 
 2.0965 		 514.587 
 2.1065 		 514.591 
 2.1165 		 514.595 
 2.1265 		 514.599 
 2.1365 		 514.603 
 2.1465 		 514.607 
 2.1565 		 514.611 
 2.1665 		 514.615 
 2.1765 		 514.619 
 2.1865 		 514.623 
 2.1965 		 514.626 
 2.2065 		 514.63 
 2.2165 		 514.634 
 2.2265 		 514.638 
 2.2365 		 514.641 
 2.2465 		 514.645 
 2.2565 		 514.648 
 2.2665 		 514.652 
 2.2765 		 514.655 
 2.2865 		 514.659 
 2.2965 		 514.662 
 2.3065 		 514.666 
 2.3165 		 514.669 
 2.3265 		 514.672 
 2.3365 		 514.676 
 2.3465 		 514.679 
 2.3565 		 514.682 
 2.3665 		 514.686 
 2.3765 		 514.689 
 2.3865 		 514.692 
 2.3965 		 514.695 
 2.4065 		 514.698 
 2.4165 		 514.701 
 2.4265 		 514.704 
 2.4365 		 514.708 
 2.4465 		 514.711 
 2.4565 		 514.714 
 2.4665 		 514.717 
 2.4765 		 514.72 
 2.4865 		 514.722 
 2.4965 		 514.725 
 2.5065 		 514.728 
 2.5165 		 514.731 
 2.5265 		 514.734 
 2.5365 		 514.737 
 2.5465 		 514.74 
 2.5565 		 514.742 
 2.5665 		 514.745 
 2.5765 		 514.748 
 2.5865 		 514.751 
 2.5965 		 514.753 
 2.6065 		 514.756 
 2.6165 		 514.759 
 2.6265 		 514.761 
 2.6365 		 514.764 
 2.6465 		 514.766 
 2.6565 		 514.769 
 2.6665 		 514.772 
 2.6765 		 514.774 
 2.6865 		 514.777 
 2.6965 		 514.779 
 2.7065 		 514.782 
 2.7165 		 514.784 
 2.7265 		 514.787 
 2.7365 		 514.789 
 2.7465 		 514.791 
 2.7565 		 514.794 
 2.7665 		 514.796 
 2.7765 		 514.798 
 2.7865 		 514.801 
 2.7965 		 514.803 
 2.8065 		 514.805 
 2.8165 		 514.808 
 2.8265 		 514.81 
 2.8365 		 514.812 
 2.8465 		 514.815 
 2.8565 		 514.817 
 2.8665 		 514.819 
 2.8765 		 514.821 
 2.8865 		 514.823 
 2.8965 		 514.826 
 2.9065 		 514.828 
 2.9165 		 514.83 
 2.9265 		 514.832 
 2.9365 		 514.834 
 2.9465 		 514.836 
 2.9565 		 514.838 
 2.9665 		 514.84 
 2.9765 		 514.842 
 2.9865 		 514.844 
 2.9965 		 514.846 
 3.0065 		 514.848 
 3.0165 		 514.85 
 3.0265 		 514.852 
 3.0365 		 514.854 
 3.0465 		 514.856 
 3.0565 		 514.858 
 3.0665 		 514.86 
 3.0765 		 514.862 
 3.0865 		 514.864 
 3.0965 		 514.866 
 3.1065 		 514.868 
 3.1165 		 514.87 
 3.1265 		 514.871 
 3.1365 		 514.873 
 3.1465 		 514.875 
 3.1565 		 514.877 
 3.1665 		 514.879 
 3.1765 		 514.881 
 3.1865 		 514.882 
 3.1965 		 514.884 
 3.2065 		 514.886 
 3.2165 		 514.888 
 3.2265 		 514.889 
 3.2365 		 514.891 
 3.2465 		 514.893 
 3.2565 		 514.895 
 3.2665 		 514.896 
 3.2765 		 514.898 
 3.2865 		 514.9 
 3.2965 		 514.901 
 3.3065 		 514.903 
 3.3165 		 514.905 
 3.3265 		 514.906 
 3.3365 		 514.908 
 3.3465 		 514.909 
 3.3565 		 514.911 
 3.3665 		 514.913 
 3.3765 		 514.914 
 3.3865 		 514.916 
 3.3965 		 514.917 
 3.4065 		 514.919 
 3.4165 		 514.921 
 3.4265 		 514.922 
 3.4365 		 514.924 
 3.4465 		 514.925 
 3.4565 		 514.927 
 3.4665 		 514.928 
 3.4765 		 514.93 
 3.4865 		 514.931 
 3.4965 		 514.933 
 3.5065 		 514.934 
 3.5165 		 514.936 
 3.5265 		 514.937 
 3.5365 		 514.939 
 3.5465 		 514.94 
 3.5565 		 514.941 
 3.5665 		 514.943 
 3.5765 		 514.944 
 3.5865 		 514.946 
 3.5965 		 514.947 
 3.6065 		 514.948 
 3.6165 		 514.95 
 3.6265 		 514.951 
 3.6365 		 514.953 
 3.6465 		 514.954 
 3.6565 		 514.955 
 3.6665 		 514.957 
 3.6765 		 514.958 
 3.6865 		 514.959 
 3.6965 		 514.961 
 3.7065 		 514.962 
 3.7165 		 514.963 
 3.7265 		 514.965 
 3.7365 		 514.966 
 3.7465 		 514.967 
 3.7565 		 514.969 
 3.7665 		 514.97 
 3.7765 		 514.971 
 3.7865 		 514.972 
 3.7965 		 514.974 
 3.8065 		 514.975 
 3.8165 		 514.976 
 3.8265 		 514.977 
 3.8365 		 514.979 
 3.8465 		 514.98 
 3.8565 		 514.981 
 3.8665 		 514.982 
 3.8765 		 514.983 
 3.8865 		 514.985 
 3.8965 		 514.986 
 3.9065 		 514.987 
 3.9165 		 514.988 
 3.9265 		 514.989 
 3.9365 		 514.991 
 3.9465 		 514.992 
 3.9565 		 514.993 
 3.9665 		 514.994 
 3.9765 		 514.995 
 3.9865 		 514.996 
 3.9965 		 514.997 
 4.0065 		 514.999 
 4.0165 		 515 
 4.0265 		 515.001 
 4.0365 		 515.002 
 4.0465 		 515.003 
 4.0565 		 515.004 
 4.0665 		 515.005 
 4.0765 		 515.006 
 4.0865 		 515.007 
 4.0965 		 515.008 
 4.1065 		 515.01 
 4.1165 		 515.011 
 4.1265 		 515.012 
 4.1365 		 515.013 
 4.1465 		 515.014 
 4.1565 		 515.015 
 4.1665 		 515.016 
 4.1765 		 515.017 
 4.1865 		 515.018 
 4.1965 		 515.019 
 4.2065 		 515.02 
 4.2165 		 515.021 
 4.2265 		 515.022 
 4.2365 		 515.023 
 4.2465 		 515.024 
 4.2565 		 515.025 
 4.2665 		 515.026 
 4.2765 		 515.027 
 4.2865 		 515.028 
 4.2965 		 515.029 
 4.3065 		 515.03 
 4.3165 		 515.031 
 4.3265 		 515.032 
 4.3365 		 515.033 
 4.3465 		 515.034 
 4.3565 		 515.035 
 4.36651 		 515.036 
 4.37651 		 515.037 
 4.38651 		 515.038 
 4.39651 		 515.039 
 4.40651 		 515.04 
 4.41651 		 515.041 
 4.42651 		 515.041 
 4.43651 		 515.042 
 4.44651 		 515.043 
 4.45651 		 515.044 
 4.46651 		 515.045 
 4.47651 		 515.046 
 4.48651 		 515.047 
 4.49651 		 515.048 
 4.50651 		 515.049 
 4.51651 		 515.05 
 4.52651 		 515.05 
 4.53651 		 515.051 
 4.54651 		 515.052 
 4.55651 		 515.053 
 4.56651 		 515.054 
 4.57651 		 515.055 
 4.58651 		 515.056 
 4.59651 		 515.057 
 4.60651 		 515.057 
 4.61651 		 515.058 
 4.62651 		 515.059 
 4.63651 		 515.06 
 4.64651 		 515.061 
 4.65651 		 515.062 
 4.66651 		 515.062 
 4.67651 		 515.063 
 4.68651 		 515.064 
 4.69651 		 515.065 
 4.70651 		 515.066 
 4.71651 		 515.067 
 4.72651 		 515.067 
 4.73651 		 515.068 
 4.74651 		 515.069 
 4.75651 		 515.07 
 4.76651 		 515.071 
 4.77651 		 515.071 
 4.78651 		 515.072 
 4.79651 		 515.073 
 4.80652 		 515.074 
 4.81652 		 515.075 
 4.82652 		 515.075 
 4.83652 		 515.076 
 4.84652 		 515.077 
 4.85652 		 515.078 
 4.86652 		 515.078 
 4.87652 		 515.079 
 4.88652 		 515.08 
 4.89652 		 515.081 
 4.90652 		 515.081 
 4.91652 		 515.082 
 4.92652 		 515.083 
 4.93652 		 515.084 
 4.94652 		 515.084 
 4.95652 		 515.085 
 4.96652 		 515.086 
 4.97652 		 515.087 
 4.98652 		 515.087 
 4.99652 		 515.088 
 5.00652 		 515.089 
 5.01652 		 515.09 
 5.02652 		 515.09 
 5.03652 		 515.091 
 5.04652 		 515.092 
 5.05652 		 515.092 
 5.06652 		 515.093 
 5.07652 		 515.094 
 5.08652 		 515.094 
 5.09652 		 515.095 
 5.10652 		 515.096 
 5.11652 		 515.097 
 5.12652 		 515.097 
 5.13652 		 515.098 
 5.14652 		 515.099 
 5.15652 		 515.099 
 5.16652 		 515.1 
 5.17652 		 515.101 
 5.18652 		 515.101 
 5.19652 		 515.102 
 5.20652 		 515.103 
 5.21652 		 515.103 
 5.22652 		 515.104 
 5.23653 		 515.105 
 5.24653 		 515.105 
 5.25653 		 515.106 
 5.26653 		 515.107 
 5.27653 		 515.107 
 5.28653 		 515.108 
 5.29653 		 515.109 
 5.30653 		 515.109 
 5.31653 		 515.11 
 5.32653 		 515.111 
 5.33653 		 515.111 
 5.34653 		 515.112 
 5.35653 		 515.112 
 5.36653 		 515.113 
 5.37653 		 515.114 
 5.38653 		 515.114 
 5.39653 		 515.115 
 5.40653 		 515.116 
 5.41653 		 515.116 
 5.42653 		 515.117 
 5.43653 		 515.117 
 5.44653 		 515.118 
 5.45653 		 515.119 
 5.46653 		 515.119 
 5.47653 		 515.12 
 5.48653 		 515.12 
 5.49653 		 515.121 
 5.50653 		 515.122 
 5.51653 		 515.122 
 5.52653 		 515.123 
 5.53653 		 515.123 
 5.54653 		 515.124 
 5.55653 		 515.125 
 5.56653 		 515.125 
 5.57653 		 515.126 
 5.58653 		 515.126 
 5.59653 		 515.127 
 5.60653 		 515.128 
 5.61653 		 515.128 
 5.62653 		 515.129 
 5.63653 		 515.129 
 5.64653 		 515.13 
 5.65653 		 515.13 
 5.66653 		 515.131 
 5.67654 		 515.131 
 5.68654 		 515.132 
 5.69654 		 515.133 
 5.70654 		 515.133 
 5.71654 		 515.134 
 5.72654 		 515.134 
 5.73654 		 515.135 
 5.74654 		 515.135 
 5.75654 		 515.136 
 5.76654 		 515.136 
 5.77654 		 515.137 
 5.78654 		 515.138 
 5.79654 		 515.138 
 5.80654 		 515.139 
 5.81654 		 515.139 
 5.82654 		 515.14 
 5.83654 		 515.14 
 5.84654 		 515.141 
 5.85654 		 515.141 
 5.86654 		 515.142 
 5.87654 		 515.142 
 5.88654 		 515.143 
 5.89654 		 515.143 
 5.90654 		 515.144 
 5.91654 		 515.144 
 5.92654 		 515.145 
 5.93654 		 515.145 
 5.94654 		 515.146 
 5.95654 		 515.146 
 5.96654 		 515.147 
 5.97654 		 515.147 
 5.98654 		 515.148 
 5.99654 		 515.148 
 6.00654 		 515.149 
 6.01654 		 515.149 
 6.02654 		 515.15 
 6.03654 		 515.15 
 6.04654 		 515.151 
 6.05654 		 515.151 
 6.06654 		 515.152 
 6.07654 		 515.152 
 6.08654 		 515.153 
 6.09654 		 515.153 
 6.10654 		 515.154 
 6.11655 		 515.154 
 6.12655 		 515.155 
 6.13655 		 515.155 
 6.14655 		 515.156 
 6.15655 		 515.156 
 6.16655 		 515.157 
 6.17655 		 515.157 
 6.18655 		 515.158 
 6.19655 		 515.158 
 6.20655 		 515.159 
 6.21655 		 515.159 
 6.22655 		 515.16 
 6.23655 		 515.16 
 6.24655 		 515.161 
 6.25655 		 515.161 
 6.26655 		 515.161 
 6.27655 		 515.162 
 6.28655 		 515.162 
 6.29655 		 515.163 
 6.30655 		 515.163 
 6.31655 		 515.164 
 6.32655 		 515.164 
 6.33655 		 515.165 
 6.34655 		 515.165 
 6.35655 		 515.166 
 6.36655 		 515.166 
 6.37655 		 515.166 
 6.38655 		 515.167 
 6.39655 		 515.167 
 6.40655 		 515.168 
 6.41655 		 515.168 
 6.42655 		 515.169 
 6.43655 		 515.169 
 6.44655 		 515.17 
 6.45655 		 515.17 
 6.46655 		 515.17 
 6.47655 		 515.171 
